Month     Less0   Lo30    Med40   Hi30    Lo20    Qnt2    Qnt3    Qnt4    Hi20    Lo10    Dec2    Dec3    Dec4    Dec5    Dec6    Dec7    Dec8    Dec9    Hi10
200108  -11.20   -7.04   -4.05   -4.53   -6.66   -6.56   -3.89   -2.80   -6.16   -8.84   -4.86   -8.21   -4.85   -4.86   -2.63   -2.49   -3.16   -6.85   -4.68
200109  -16.97   -8.52   -6.81  -12.71   -8.03   -8.54   -7.98   -6.13  -16.26  -12.04   -4.87  -10.02   -7.05   -8.09   -7.83   -2.90   -9.78  -16.41  -15.95
200110    7.38    3.30    0.72    2.67    2.51    4.15    0.30   -0.33    3.09    5.61    0.25    5.76    2.57    3.81   -4.54   -2.54    2.34    1.60    6.25
200111   12.85    8.14    6.36    8.41    7.53    7.98    8.19    4.38   10.65   10.87    4.96    9.99    5.95    7.53    9.18    2.37    6.70   11.33    9.26
200112    3.79    0.28    3.05    3.47   -0.18    2.30    3.24    2.89    3.88   -1.35    0.78    1.64    3.00    2.48    4.36    2.65    3.15    3.36    4.94
200201   -6.28   -1.20   -0.22   -0.15   -2.16    0.89   -1.22    0.05    2.03   -2.34   -2.01    1.62    0.13   -2.36    0.43    1.80   -1.87    2.70    0.65
200202   -6.24   -2.03   -1.82   -0.66   -1.98   -2.54   -2.38    0.98   -0.50   -5.72    0.98   -2.19   -2.92   -3.19   -1.24    2.53   -0.79    0.29   -2.19
200203    6.96    2.93    5.08    8.02    3.16    3.53    5.90    5.36    8.36    4.99    1.82    2.25    4.89    5.59    6.31    3.36    7.73    7.71    9.81
200204   -9.37   -5.80   -4.99    0.85   -6.30   -5.31   -5.54    0.12    1.02   -6.77   -5.93   -4.40   -6.25   -7.27   -3.13   -0.42    0.72    1.34    0.31
200205   -4.21   -1.72   -0.36    0.47   -1.91   -0.84   -1.07    1.55   -0.53   -2.47   -1.48   -1.18   -0.47   -0.56   -1.75    1.80    1.28    0.35   -2.43
200206  -10.13   -6.97   -7.27   -4.92   -7.70   -6.81   -5.74   -6.18   -5.71   -9.11   -6.64   -4.97   -8.75   -6.33   -4.95   -7.86   -4.28   -6.51   -3.92
200207  -12.67   -7.11   -7.68   -7.23   -9.14   -4.56   -8.35   -7.16   -7.49   -6.46  -10.78   -3.70   -6.41   -6.40   -9.35   -7.45   -6.85   -5.75  -12.24
200208    1.02    0.11    1.01    1.78    0.50    0.21    0.79    0.91    2.06   -2.01    2.11   -0.50    1.78    1.84    0.24    0.48    1.35    2.47    0.86
200209  -12.63   -9.62   -9.89  -11.00   -9.49  -10.28   -9.60   -9.63  -11.19   -7.80  -10.54   -9.83  -11.25   -9.14   -9.85   -8.58  -10.73  -12.36   -7.77
200210    9.76    9.52    6.97    3.58   10.79    7.70    7.80    2.31    4.29   11.93   10.07    7.46    8.22    2.03   10.90    2.09    2.55    5.77    0.16
200211   17.09    5.18    4.29    2.35    6.60    3.33    4.94    1.85    2.64    8.79    5.20    2.84    4.40    2.61    6.10    1.78    1.92    1.46    6.23
200212  -11.69   -6.73   -3.56   -0.03   -7.69   -4.60   -4.37   -0.67    0.50   -8.50   -7.15   -5.08   -3.57   -4.53   -4.30   -0.54   -0.80    0.70   -0.08
200301   -1.88   -2.92   -2.56   -2.69   -2.77   -3.08   -2.51   -1.65   -3.77   -0.91   -3.96   -3.17   -2.89   -1.32   -3.08   -2.16   -1.09   -4.34   -2.10
200302   -1.97   -1.33   -2.92   -1.37   -1.97   -0.69   -3.67   -1.87   -1.51   -3.16   -1.19   -0.25   -1.63   -3.17   -3.91   -2.52   -1.17   -1.56   -1.35
200303   -1.31    2.41    0.90   -0.63    2.08    2.20    1.33    0.82   -2.30    1.63    2.38    2.95    0.61    0.65    1.67   -0.14    1.79   -3.76    1.87
200304   12.32    7.87    7.84    7.22    9.07    6.15    8.17    8.11    7.18    8.68    9.33    5.96    6.58    8.23    8.14    8.93    7.29    6.99    7.68
200305   12.69    4.43    5.21    9.29    4.98    4.32    4.65    6.55   10.69    8.81    2.42    3.52    6.04    4.65    4.65    5.77    7.34   11.06    9.71
200306    1.91    1.51    1.40    0.51    1.39    1.15    1.86    0.45    1.83    1.89    1.04    1.71   -0.04    2.24    1.68    2.30   -1.39    1.48    2.81
200307    4.05    3.27    1.37    0.77    5.22    0.00    0.45    2.86    0.43    5.61    4.98   -0.34    0.57   -0.64    1.55    3.90    1.30    2.76   -2.81
200308    5.78    2.93    0.70    1.81    3.37    1.04    1.68    0.91    1.91    3.32    3.40    2.06   -0.62    0.38    2.94    0.42    1.65   -0.01    4.74
200309   -2.12   -2.06   -0.16    0.34   -2.71   -0.89   -0.58    0.50    1.24   -2.48   -2.85   -0.77   -1.09   -1.02   -0.16    1.53   -1.07    0.36    2.47
200310    9.05    5.57    5.22    7.33    6.78    4.07    3.71    7.70    6.88    7.93    6.05    3.21    5.53    4.25    3.20    7.48    8.06    4.53   10.10
200311    1.67    0.86    1.72    2.28    0.79    1.73    1.37    1.14    2.89    1.67    0.23    0.98    2.96    1.32    1.42    1.03    1.31    1.12    5.20
200312    3.89    4.42    4.43    4.57    4.04    4.62    5.84    4.17    3.56    5.72    2.94    5.20    3.68    5.70    5.98    2.87    6.19    4.80    2.01
200401    6.75    1.00    2.35    1.38    0.94    1.45    3.06    1.26    1.68    1.43    0.61    1.12    2.01    2.69    3.42    1.48    0.93    0.78    2.82
200402   -0.89    1.59    1.85    2.04    1.47    1.94    1.61    1.88    2.22   -0.07    2.51    1.82    2.14    1.69    1.54    1.97    1.75    1.02    3.73
200403   -2.60   -1.29   -0.89   -0.65   -1.16   -1.17   -1.55   -0.40   -0.47    0.26   -2.10   -1.53   -0.59   -1.10   -1.99   -0.04   -0.95   -0.08   -0.94
200404   -5.28   -0.16   -2.01   -2.73   -1.03    0.61   -1.42   -3.66   -2.61   -1.63   -0.63    1.55   -0.91   -0.33   -2.42   -4.15   -2.91   -2.29   -3.01
200405    2.28    1.48    0.84    0.34    2.00    0.53    1.06    0.94   -0.29    3.29    1.16    0.47    0.64    0.56    1.53    0.68    1.33    1.29   -2.26
200406    1.17    1.92    1.59    2.94    1.86    1.34    2.87    1.73    3.01    3.33    0.87    2.06    0.16    2.47    3.24    0.99    2.84    2.68    3.44
200407   -9.12   -5.74   -2.56   -1.06   -7.20   -3.79   -2.05   -2.48   -0.13   -8.43   -5.70   -3.56   -4.34   -1.05   -3.64   -2.33   -2.61   -0.20    0.00
200408   -2.77   -1.19    0.92    2.15   -1.99    0.58    0.44    2.01    1.74   -1.58   -2.49   -0.03    2.11    0.12    0.97    1.09    2.86    2.20    0.79
200409    4.15    1.81    0.68    2.03    2.27    1.42    1.15   -0.62    3.12    2.38    2.14    1.15    2.07    1.49    0.59   -1.51    0.19    3.01    3.34
200410    2.17    1.85    0.85    1.77    2.15    1.77    0.70    1.18    1.38    1.97    2.36    1.43    2.62    2.17   -1.70   -0.23    2.45    1.08    2.00
200411    7.35    3.96    4.57    4.98    4.25    3.91    4.94    3.48    5.85    3.69    4.90    3.55    4.77    4.27    6.08    3.49    3.47    5.86    5.83
200412    5.51    3.30    3.77    3.11    3.27    3.17    3.81    4.34    2.50    3.51    2.99    3.34    2.79    3.45    4.43    4.52    4.19    2.46    2.59
200501   -6.74   -3.93   -1.25   -0.78   -4.75   -2.30   -1.36   -1.18   -0.45   -6.65   -2.57   -2.75   -1.25   -1.63   -0.92   -0.96   -1.37   -0.13   -1.08
200502    0.94    1.31    1.28    4.80    2.11    0.45    1.25    0.55    7.71    2.37    1.82    0.18    1.06    0.39    2.67    1.53   -0.28    8.53    6.03
200503   -3.57   -1.45   -0.81   -2.69   -1.73   -1.10   -1.08   -0.89   -3.14   -0.98   -2.55   -1.05   -1.20    0.36   -3.40    0.20   -1.84   -3.65   -2.03
200504   -4.49   -2.02   -2.78   -1.61   -2.29   -2.18   -2.91   -0.94   -2.44   -2.15   -2.44   -1.63   -3.45   -2.46   -3.67   -1.90   -0.09   -2.84   -1.56
200505    5.68    5.12    2.52    3.09    6.76    3.29    2.46    1.86    3.39    6.35    7.21    2.79    4.47    1.57    3.96    1.06    2.56    2.96    4.28
200506    1.64   -0.81    0.53    2.76   -1.14   -0.22    0.11    1.76    3.41   -1.72   -0.50   -0.33    0.03   -1.17    2.24    1.98    1.56    2.64    5.01
200507    6.18    5.72    3.49    2.89    6.41    3.47    3.61    2.26    4.05    6.27    6.51    4.21    2.90    4.98    2.12    4.14    0.56    2.85    6.50
200508   -0.29   -1.17   -1.33   -0.21   -0.18   -2.46   -1.04   -1.69    0.70   -0.06   -0.27   -3.37   -1.75   -1.74   -0.26   -1.32   -2.04    0.11    1.88
200509    0.01    0.18    0.26    2.37    0.60   -0.02   -0.03    0.21    3.51    1.51   -0.08   -0.78    0.57   -0.44    0.41    0.43    0.00    3.19    4.13
200510   -4.01   -0.72   -1.31   -2.90   -1.26   -0.55   -2.02    0.16   -4.26   -0.85   -1.57    0.59   -1.38   -1.26   -2.86    0.31    0.02   -2.85   -6.96
200511    3.73    4.39    3.88    3.44    4.92    3.47    4.42    3.88    2.81    4.71    5.08    3.10    3.74    5.22    3.52    2.99    4.73    3.36    1.72
200512    1.25   -0.13   -0.06    0.20    0.33   -0.67   -0.14    0.13    0.35    0.49    0.20   -1.25   -0.25   -1.42    1.34    0.40   -0.12    0.39    0.27
200601    6.84    3.93    1.46    4.55    4.24    0.97    2.38    2.05    6.04    3.87    4.51    3.16   -0.62    0.64    4.32    2.63    1.51    4.77    8.58
200602    0.89   -0.61    1.10   -0.78   -1.24    1.44    0.47    1.56   -1.95   -2.10   -0.60    0.98    1.78    0.33    0.62    1.42    1.70   -0.70   -4.35
200603    4.14    2.02    1.26    1.87    1.74    2.65    1.11    0.30    2.30    1.30    2.06    2.71    2.61    0.99    1.24   -0.41    0.98    1.82    3.26
200604    0.52   -0.19    0.88    3.00   -0.26    0.10    1.43    1.50    3.40    1.12   -1.29   -0.02    0.19    1.97    0.85    0.78    2.19    3.26    3.66
200605   -5.67   -3.52   -2.33   -2.82   -4.46   -2.07   -1.82   -2.25   -3.39   -4.54   -4.40   -1.27   -2.66   -2.22   -1.39   -2.88   -1.66   -2.92   -4.27
200606   -1.06   -0.07   -0.32    1.07   -0.20   -0.57    0.08    0.41    1.26   -0.01   -0.33    0.22   -1.17    0.29   -0.15    0.11    0.69    1.27    1.25
200607   -3.91   -2.49    0.05    1.86   -3.56   -0.27   -0.48    1.13    2.40   -4.18   -3.02   -0.72    0.08   -2.25    0.80    1.48    0.86    1.34    3.52
200608    4.19    3.40    3.07    0.34    3.45    3.48    3.30    1.14    0.03    3.45    3.46    3.31    3.62    3.85    2.92    1.44    0.92    1.31   -1.25
200609   -0.05    1.90    3.36    1.34    1.60    3.62    2.94    1.14    1.90    2.66    0.69    2.38    4.60    3.06    2.86    2.29    0.28    4.29   -0.58
200610    5.30    3.85    3.20    3.64    3.86    2.77    3.53    3.50    4.18    5.85    2.11    3.85    1.94    3.09    3.83    4.65    2.60    3.10    5.37
200611    2.01    1.94    1.52    3.08    2.78    1.49    1.08    1.40    3.99    3.70    1.95    0.60    2.20    1.83    0.55    1.55    1.28    1.39    6.77
200612    0.50    0.37    1.49    1.83   -0.26    1.18    1.74    2.53    1.18   -1.18    0.58    1.41    1.00    1.73    1.75    1.73    3.16    1.97    0.38
200701    4.72    2.71    1.64    0.82    2.69    2.03    1.77    1.17    0.81    3.24    2.19    2.73    1.49    1.57    1.91    1.60    0.84    1.71   -0.12
200702   -0.83   -1.37   -1.50   -2.15   -1.29   -2.00   -1.24   -1.32   -2.27   -3.47    0.69   -1.49   -2.40    0.08   -2.20   -0.57   -1.91   -2.22   -2.32
200703    0.09    1.10    0.72    1.82    1.62    0.68    0.10    1.40    2.22    1.73    1.53    0.25    1.03    0.75   -0.38    1.87    1.02    0.61    3.94
200704    2.74    3.99    4.55    3.70    4.45    3.82    5.03    3.39    4.01    4.76    4.18    3.24    4.27    3.88    5.88    3.78    3.08    3.38    4.65
200705    3.35    3.68    3.00    4.32    4.39    3.42    2.70    2.46    4.93    4.18    4.58    2.50    4.13    2.51    2.84    1.73    3.06    3.47    6.42
200706   -1.03   -1.49   -1.46   -2.02   -1.26   -1.68   -1.26   -2.29   -1.73   -0.51   -1.92   -1.88   -1.52   -0.51   -1.80   -1.88   -2.62   -3.46   -0.02
200707   -5.46   -1.64   -2.93   -5.24   -1.70   -2.07   -3.12   -4.70   -4.43   -1.73   -1.67   -1.54   -2.71   -2.21   -4.12   -2.75   -6.95   -4.42   -4.45
200708   -0.07    1.77    2.06    0.45    1.72    1.96    1.65    2.52   -0.35    1.02    2.22    1.85    2.10    1.78    1.50    2.78    2.20   -0.09   -0.76
200709    4.67    4.83    2.63    3.30    5.43    3.01    3.07    1.18    4.89    5.73    5.22    3.74    2.13    4.43    1.51    2.22   -0.09    3.52    7.05
200710    3.38    4.39    1.96   -0.34    3.58    4.72    1.16   -0.09    0.93    3.28    3.79    5.90    3.28    1.69    0.54    2.37   -3.14   -0.13    2.52
200711   -8.15   -4.65   -2.60   -6.30   -5.45   -3.37   -2.27   -4.98   -5.40   -4.99   -5.78   -3.21   -3.58   -3.52   -0.80   -2.42   -8.36   -5.30   -5.54
200712   -0.60   -0.70   -0.86   -0.12   -1.33   -0.34   -0.84   -1.90    1.40   -2.04   -0.81    0.39   -1.25   -0.33   -1.42   -0.59   -3.73   -0.58    4.28
200801   -6.74   -9.29   -4.99   -3.73  -10.21   -7.10   -4.68   -2.69   -5.22   -8.33  -11.57   -7.72   -6.30   -6.28   -2.81   -4.54   -0.01   -2.76   -8.63
200802   -1.72   -3.56   -2.74   -2.91   -3.25   -3.68   -2.92   -4.56   -0.78   -1.88   -4.27   -4.09   -3.16   -3.05   -2.77   -2.12   -7.96   -3.52    3.24
200803   -2.59    0.30   -0.13   -2.09   -0.38    0.25    1.71   -2.34   -2.11    0.07   -0.73    1.45   -1.28    4.29   -1.20   -2.53   -2.05   -1.30   -3.22
200804    6.25    4.55    2.57    7.51    6.68    2.32    1.77    4.48    7.81    3.27    9.32    1.04    4.00   -0.66    4.66    2.97    6.72    6.64    9.46
200805    2.30    3.76    2.24   -0.27    4.65    2.60    0.98    1.16    0.71    5.79    3.82    2.22    3.08    0.63    1.37    3.93   -2.79   -2.27    4.77
200806   -8.64   -7.99   -8.39   -8.57   -8.62   -6.90   -8.43  -11.14   -6.63   -7.91   -9.15   -6.86   -6.94   -9.58   -7.13   -9.41  -13.79  -10.30   -1.94
200807   -2.92   -0.77    0.65   -1.94   -1.94    0.54    1.47   -2.06   -1.32   -4.01    0.89    0.64    0.39    0.42    2.47   -1.44   -2.43   -1.16   -1.60
200808   -0.38    1.53    1.83    1.39    0.82    1.64    2.31    1.90    0.91    0.68    1.01    2.35    0.53    2.66    1.97    2.12    1.78    0.92    0.89
200809  -15.00  -11.62   -8.20   -5.27  -12.20  -10.82   -6.74   -6.34   -6.28  -14.55   -9.18  -10.97  -10.60   -8.01   -5.53   -9.55   -4.46   -4.90   -8.63
200810  -28.38  -16.26  -15.70  -18.44  -17.66  -15.72  -14.29  -17.73  -19.54  -18.14  -17.09  -14.67  -17.40  -14.18  -14.40  -17.99  -17.58  -17.76  -22.74
200811  -13.49   -8.62   -6.62   -7.52  -11.63   -4.77   -7.44   -6.74   -9.17  -15.00   -7.61   -5.36   -3.79   -7.57   -7.33   -7.62   -6.25   -9.86   -7.86
200812    3.33    1.51    1.86    1.89    2.74    0.95    1.98    0.68    3.85    0.87    4.81    0.26    2.08    3.50    0.64    1.14    0.42    2.55    6.30
200901   -0.94   -5.91   -7.56  -12.82   -4.99   -6.41   -9.16  -10.47  -11.85   -4.65   -5.36   -6.86   -5.68   -6.95  -11.18   -4.92  -13.56  -11.48  -12.53
200902   -9.56   -6.82  -10.65  -13.57   -7.46   -7.47  -11.09  -12.91  -12.71   -5.78   -9.25   -6.15   -9.58  -11.75  -10.46  -10.73  -14.24  -14.66   -9.15
200903   13.64    9.51    7.72    9.38   10.06    8.13    7.77    7.94   11.78   10.53    9.53    8.90    6.95    7.06    8.43    8.64    7.48   12.11   11.21
200904   13.81    8.62    9.51   12.62   10.48    7.11    8.76   11.95   14.85   11.59    9.24    6.48    8.10    9.01    8.53   13.74   10.79   14.60   15.30
200905    6.59    5.17    3.50    7.09    5.54    4.18    3.63    6.52    5.26    6.94    3.93    4.73    3.33    5.07    2.26    3.32    8.64    6.05    3.91
200906    2.18    1.76    0.43   -1.75    0.76    2.37    0.02   -0.75   -2.17   -0.52    2.28    2.95    1.47    1.51   -1.43    0.30   -1.41   -2.71   -1.22
200907   10.05    6.07    7.83    9.62    6.38    6.76    8.38    7.42    9.63    6.61    6.09    5.75    8.24    7.04    9.54    6.80    9.59    9.47    9.99
200908    7.42    2.85    2.57    3.92    3.06    2.21    2.61    3.75    3.15    4.47    1.31    2.62    1.62    1.77    3.32    3.24    5.47    3.12    3.22
200909    5.82    3.88    3.34    5.91    3.85    3.14    3.66    3.84    7.02    4.07    3.58    3.91    2.02    2.95    4.26    3.88    3.71    5.97    9.34
200910   -6.93   -2.37   -1.62   -1.48   -3.70   -1.08   -3.02   -0.75   -0.77   -2.88   -4.76   -0.97   -1.23   -3.79   -2.35   -0.10   -2.90    1.02   -4.62
200911    5.31    5.62    5.61    5.90    4.52    6.26    5.39    6.38    4.98    3.05    6.44    6.74    5.51    5.03    5.69    5.97    7.77    5.03    4.84
200912    5.30    2.63    1.91    4.48    3.04    2.12    3.35    1.12    4.39    2.75    3.41    2.21    1.98    3.26    3.43    0.06    4.68    2.55    8.86
201001   -3.01   -3.35   -3.43   -3.86   -2.11   -3.43   -3.89   -3.52   -5.05   -1.15   -3.31   -4.60   -1.58   -3.88   -3.89   -4.13   -1.54   -4.65   -5.95
201002    4.74    3.19    2.98    4.43    2.72    2.85    3.80    3.10    4.92    3.21    2.08    3.68    1.56    2.39    4.95    2.97    3.50    4.75    5.30
201003    8.50    6.39    5.26    7.12    6.69    5.32    5.57    6.10    6.91    6.66    6.74    6.09    4.12    5.15    5.90    5.66    7.51    6.52    7.84
201004    5.57    0.24    1.83    3.31    0.87    0.10    1.98    2.06    4.33    0.48    1.38   -0.40    0.90    1.21    2.60    2.28    1.37    5.00    2.76
201005   -8.61   -6.80   -7.75   -9.73   -7.88   -5.63   -7.94   -8.74  -10.65   -8.51   -7.08   -5.68   -5.56   -7.13   -8.56   -9.00   -7.92  -10.92  -10.03
201006   -8.13   -4.32   -5.12   -7.45   -4.11   -4.00   -4.57   -6.76   -8.56   -3.18   -5.28   -4.53   -3.16   -3.08   -5.77   -7.21   -5.35   -7.33  -11.46
201007    7.64    7.83    6.22    7.11    9.07    5.70    6.15    7.96    6.12    9.67    8.55    6.64    4.34    6.87    5.58    7.78    8.20    6.43    5.62
201008   -7.11   -6.15   -3.63   -4.08   -5.53   -5.50   -3.55   -3.30   -5.41   -4.77   -6.18   -6.76   -3.62   -3.94   -3.22   -3.81   -2.63   -6.22   -4.10
201009   12.18   12.59    7.80    8.08   11.88   10.98    7.41    8.31    8.39   13.10   10.84   13.28    7.64    8.52    6.50    8.73    7.76    8.72    7.86
201010    4.01    5.17    2.72    4.58    5.01    3.44    3.55    3.82    3.79    4.24    5.69    5.33    0.56    3.63    3.50    2.60    5.42    4.08    3.34
201011    2.72    1.50   -0.11   -0.31    2.67    0.61    0.07   -0.84   -0.36    4.09    1.45    0.35    1.01   -0.59    0.61   -1.30   -0.25    0.56   -1.83
201012   10.56    6.47    6.02    6.37    6.49    6.79    5.18    6.37    6.97    5.84    7.07    6.45    7.33    5.75    4.72    6.85    5.76    7.32    6.39
201101    2.67    2.27    2.02    1.51    2.09    2.01    2.23    1.43    2.41    1.32    2.76    2.46    1.29    1.48    2.84    2.11    0.57    3.96   -0.16
201102    4.50    3.21    3.78    2.90    4.44    2.57    3.32    4.00    3.04    4.22    4.64    1.99    3.48    3.86    2.88    4.96    2.74    3.32    2.56
201103    0.56    0.65    0.10    1.22    1.42   -0.07    0.02    0.87    0.89    0.64    2.10   -0.12    0.00    0.22   -0.14    0.35    1.56    0.89    0.91
201104    1.80    3.47    3.10    2.78    3.32    2.57    3.68    3.62    1.78    3.62    3.06    3.62    0.92    3.58    3.76    3.48    3.82    0.63    3.75
201105   -2.83   -1.62   -1.00   -0.26   -1.32   -1.99   -0.62   -0.52   -0.59   -1.14   -1.47   -1.93   -2.09   -0.28   -0.90   -0.99    0.09   -0.69   -0.42
201106   -3.49   -2.03   -1.41   -0.71   -1.79   -1.81   -1.33   -1.25   -0.91   -1.70   -1.87   -2.28   -1.05   -0.56   -1.97   -1.84   -0.50   -0.43   -1.73
201107   -5.58   -2.85   -1.84   -2.09   -2.19   -1.34   -2.73   -1.45   -3.39   -2.07   -2.33   -4.01    0.51   -3.53   -2.29   -2.43   -0.75   -2.48   -5.33
201108  -13.31   -6.76   -5.06   -5.57   -6.79   -5.76   -5.28   -4.23   -7.19   -7.33   -6.15   -6.71   -5.13   -6.84   -4.43   -4.63   -3.95   -7.21   -7.15
201109  -14.25   -8.53   -7.04   -6.65   -8.81   -7.73   -7.19   -5.70   -8.13   -9.32   -8.22   -8.01   -7.56   -8.74   -6.35   -6.35   -5.25   -7.89   -8.65
201110   13.68   12.87   11.35   10.12   12.55   12.16   11.51    9.31   12.34   11.97   13.23   13.44   11.33   14.03   10.20   11.09    8.07   12.59   11.78
201111   -2.78   -0.82    0.51   -0.49   -1.41   -0.47    0.79    0.93   -1.67   -0.84   -2.06    0.22   -0.92    1.49    0.42    1.34    0.64   -2.01   -0.91
201112    0.27   -2.49    1.53    1.75   -2.00   -0.85    1.73    1.90    1.52   -2.59   -1.30   -3.35    0.82    0.35    2.49    1.81    1.97    1.50    1.55
201201   11.00    6.93    4.39    3.98    6.74    8.09    3.35    3.16    4.31    7.77    5.56    7.25    8.62    5.67    2.10    2.44    3.68    4.82    3.19
201202    6.32    3.84    4.75    3.93    3.85    6.56    3.73    3.29    4.56    4.00    3.67    3.82    8.28    3.89    3.64    3.20    3.35    4.15    5.46
201203    5.20    2.88    3.04    3.02    2.61    3.89    2.33    3.17    2.77    2.54    2.70    3.34    4.23    1.87    2.58    3.06    3.25    2.56    3.22
201204   -3.15   -0.42   -0.39   -1.20   -0.24   -0.48   -0.55   -0.63   -1.47   -0.54    0.11   -0.72   -0.34   -0.52   -0.57   -0.19   -0.94   -1.20   -2.05
201205   -7.79   -7.94   -5.16   -6.10   -8.11   -6.22   -4.82   -5.10   -7.46   -9.85   -6.08   -7.65   -5.36   -5.86   -4.26   -5.50   -4.81   -7.87   -6.55
201206    6.43    4.12    3.06    4.60    3.83    2.43    2.85    5.33    3.75    4.28    3.33    4.62    1.15    2.86    2.85    5.25    5.38    3.87    3.51
201207   -1.51   -0.45    2.09   -0.16   -0.76    1.78    2.01    1.34   -0.66   -0.36   -1.34    0.20    2.51    2.29    1.84    1.64    0.96   -0.45   -1.16
201208    3.37    2.98    2.01    3.19    3.04    0.91    3.63    1.69    3.67    2.68    3.57    2.86    0.03    1.70    4.81    1.35    2.11    2.76    5.80
201209    4.23    3.29    2.44    2.46    3.56    3.09    1.72    2.82    2.31    4.13    2.73    2.72    3.27    1.26    1.99    2.86    2.78    1.46    4.24
201210   -3.17   -2.67   -2.09   -0.15   -3.05   -1.61   -2.70   -0.96   -0.16   -3.66   -2.15   -1.88   -1.49    0.44   -4.53   -1.62   -0.14   -1.42    2.61
201211    3.08    1.97    1.15   -1.31    1.57    1.61    1.19    0.51   -1.76    1.23    2.08    2.78    1.06    1.13    1.23    1.18   -0.31   -2.29   -0.65
201212    3.27    1.82   -0.22    2.95    2.67   -0.23   -0.43    1.23    3.30    2.96    2.26    0.09   -0.38    0.13   -0.78    0.47    2.16    1.96    6.10
201301    6.74    5.78    4.78    6.45    4.96    6.85    3.25    6.52    5.89    4.01    6.35    7.49    6.55    6.92    0.96    5.54    7.70    5.02    7.63
201302    0.28    0.86    1.80    0.95    0.69    2.01    1.28    1.38    1.09    0.86    0.43    1.20    2.39    2.50    0.48    2.03    0.62    0.90    1.48
201303    6.37    4.29    3.89    3.81    4.00    4.41    3.40    4.63    3.37    3.94    4.09    4.88    4.19    3.84    3.10    4.51    4.78    3.21    3.69
201304    2.50    0.87    1.45    2.33    1.07    2.01    0.90    1.18    2.60    1.45    0.53    0.46    2.74    1.88    0.23    0.71    1.74    2.84    2.14
201305    6.70    1.65    1.72    5.09    1.00    1.09    2.40    2.58    6.21    0.67    1.47    2.97    0.22    1.95    2.71    2.52    2.64    4.57    9.36
201306   -0.99   -0.82   -1.28   -1.60   -0.48   -0.48   -2.49   -1.21   -1.44   -0.70   -0.15   -1.49    0.00   -0.68   -3.72   -0.58   -1.95   -0.67   -2.86
201307    8.35    5.93    4.65    6.35    6.09    5.56    5.08    5.03    5.73    7.37    5.21    5.66    5.47    4.84    5.25    2.53    7.54    5.27    6.55
