Month     Less0   Lo30    Med40   Hi30    Lo20    Qnt2    Qnt3    Qnt4    Hi20    Lo10    Dec2    Dec3    Dec4    Dec5    Dec6    Dec7    Dec8    Dec9    Hi10
200107   -9.89   -1.82   -1.08    1.91   -2.21   -0.94   -0.73    2.22   -0.41   -1.48   -3.25   -0.20   -1.62   -2.22    0.32   -0.26    4.03    0.65   -2.13
200108  -10.85   -7.33   -3.25   -4.95   -8.09   -4.00   -2.94   -3.51   -5.72   -8.24   -7.86   -4.26   -3.76   -2.13   -3.50   -2.43   -4.27   -5.35   -6.34
200109  -16.30   -8.60   -8.26   -9.00   -8.06  -10.58   -5.48   -7.61  -12.79   -7.78   -8.45  -10.72  -10.45  -11.42   -1.30  -10.27   -5.70   -9.61  -18.24
200110    8.50    3.36    1.53   -1.51    3.18    3.99   -1.73    0.09    0.79    3.86    2.19    4.10    3.90    2.14   -4.16    5.74   -3.35   -0.37    3.02
200111   12.41    8.25    6.70    6.92    8.02    8.45    5.51    5.97    8.91    9.07    6.46    9.16    7.77    7.87    3.92    7.06    5.24    8.02   10.57
200112    3.34    0.85    2.58    3.59    0.26    2.70    2.36    4.57    2.80   -1.61    3.11    3.21    2.22    2.13    2.53    4.99    4.29    1.90    4.43
200201   -4.86   -1.33   -0.11   -1.28   -1.70   -0.01   -0.45   -0.18   -1.55   -2.48   -0.56    0.07   -0.08   -1.43    0.23    1.09   -1.06   -3.20    1.35
200202   -8.98   -2.31   -0.79   -1.53   -2.60   -1.66    0.78   -0.90   -2.75   -3.34   -1.54   -1.21   -2.09    1.68    0.17   -1.49   -0.48   -4.89    0.88
200203    7.74    3.33    5.49    5.54    2.79    5.66    4.90    4.46    7.99    2.61    3.04    5.34    5.97    5.81    4.28    5.86    3.50    7.09    9.45
200204   -8.95   -6.07   -3.16   -4.13   -6.75   -4.23   -2.02   -3.65   -2.25   -7.22   -6.09   -3.59   -4.85   -1.59   -2.33   -0.61   -5.77   -4.11    0.71
200205   -5.72   -1.53   -0.30   -0.03   -1.98   -0.71    1.07    0.07   -1.00   -1.95   -2.03    0.10   -1.49   -1.55    2.92   -0.98    0.84   -0.46   -1.81
200206   -9.93   -6.87   -7.41   -5.95   -6.69   -7.77   -7.64   -4.28   -7.51   -7.24   -5.93   -7.48   -8.05   -6.09   -8.68   -3.89   -4.57   -8.57   -5.91
200207  -13.65   -6.48   -8.68  -10.07   -7.95   -4.58   -8.91   -7.66  -11.40   -8.85   -7.17   -2.14   -9.35   -7.45  -10.57   -6.83   -8.59  -11.82  -10.73
200208    0.13    0.75    0.92   -0.21    0.95    0.85    0.29   -0.61    2.30    1.56    0.43    0.21    2.18    0.81   -0.31    1.40   -2.92    2.23    2.43
200209  -13.78   -9.94  -10.25   -9.05   -9.43  -10.53  -10.12  -11.49   -8.25   -9.26   -9.57  -11.37   -8.80   -9.91  -10.37  -12.78   -9.94  -10.22   -5.32
200210    8.74    9.34    6.44    5.40   10.23    7.75    6.42    4.90    2.57   11.20    9.40    6.80    9.65    8.10    4.43    1.75    8.56    4.51   -0.20
200211   18.76    5.74    3.84    5.11    6.22    4.30    4.50    2.71    5.22    8.40    4.34    4.32    4.25    5.32    3.49    0.63    5.00    5.99    4.06
200212  -11.79   -7.14   -2.85   -0.81   -7.50   -6.01   -2.40   -0.46   -0.35   -8.09   -6.97   -6.08   -5.86   -3.37   -1.17    0.34   -1.30   -1.42    1.28
200301   -2.00   -2.45   -2.65   -4.53   -2.70   -2.29   -2.10   -4.33   -4.01   -2.64   -2.75   -1.71   -3.41   -1.07   -3.35   -3.61   -5.09   -3.62   -4.59
200302   -3.15   -1.11   -2.56   -3.61   -1.20   -1.58   -2.31   -4.34   -1.38   -1.48   -0.94   -0.84   -3.03   -3.13   -1.30   -2.76   -6.07   -1.87   -0.66
200303    0.12    1.70    0.54    0.75    1.42    2.00    1.31   -1.92    1.93    0.85    1.91    2.54    0.90    1.46    1.14   -3.07   -0.62    3.08    0.23
200304   11.43    8.62    7.23    7.54    8.64    9.06    6.23    7.68    6.49   10.43    7.14    8.56   10.08    7.28    4.96    6.68    8.78    7.65    4.70
200305   14.40    4.83    6.30    8.13    5.19    4.41    5.36    9.73    8.24    7.20    3.45    3.82    5.63    4.11    6.90   11.31    8.02    8.04    8.55
200306    2.38    1.20    1.83    0.59    1.62    0.81    1.26    2.05    0.36    2.11    1.17    0.01    2.41    2.62   -0.36    3.12    0.86   -0.84    2.27
200307    4.27    2.54    3.37   -2.08    3.24    2.56    2.87   -0.87   -1.68    5.91    0.09    0.54    4.65    2.90    2.78    1.05   -2.85   -2.74    0.68
200308    5.72    1.54    2.71    3.01    1.69    2.15    2.14    2.77    3.33    1.88    1.44    1.11    3.19    1.90    2.74    3.13    2.38    2.46    5.20
200309   -1.91   -1.27   -0.90   -0.73   -1.70   -0.58   -0.82   -1.58    0.36   -1.56   -1.88    0.00   -1.15   -0.41   -1.85   -0.39   -2.86    0.45    0.15
200310    7.24    5.72    6.01    7.31    6.01    5.90    5.09    6.50    7.61    5.91    6.13    4.89    6.90    4.19    7.39    6.33    6.68    7.79    7.24
200311    2.34    0.86    1.55    2.89    0.79    1.53    1.42    1.44    3.17   -0.22    2.06    1.09    1.96    0.83    2.87    0.65    2.33    3.00    3.53
200312    4.18    4.39    4.19    5.05    4.18    4.17    5.20    3.50    5.70    3.66    4.84    4.97    3.40    5.77    3.82    3.30    3.71    6.32    4.38
200401    8.27    1.75    1.44    1.42    2.01    0.99    1.98    1.89    0.76    3.04    0.74    1.00    0.99    2.38    1.00    1.04    2.82    0.61    1.08
200402   -0.40    1.28    1.97    2.03    1.11    2.04    1.49    3.05    1.24    0.98    1.28    1.76    2.32    0.74    3.38    2.49    3.65    1.16    1.40
200403   -3.10   -1.18   -1.08   -0.46   -1.30   -0.93   -1.54   -0.42    0.00   -0.93   -1.77   -0.80   -1.06   -1.89   -0.70    0.50   -1.41   -0.19    0.43
200404   -4.80   -0.93   -2.25   -1.40   -1.25   -1.55   -1.83   -1.02   -1.70   -2.19   -0.06    0.01   -3.02   -2.34   -0.58   -1.24   -0.79   -0.91   -3.37
200405    2.35    1.27    1.95   -1.84    1.54    1.03    2.80    0.01   -2.66    1.90    1.09    0.48    1.58    3.52    1.09    0.19   -0.20   -3.25   -1.37
200406    1.73    1.32    1.90    4.43    1.11    1.49    2.28    3.56    4.75    1.81    0.23    1.94    1.05    1.95    3.06    3.33    3.81    4.46    5.36
200407  -10.12   -5.85   -2.81    0.22   -6.15   -3.78   -3.21   -0.83   -0.03   -8.00   -4.05   -5.13   -2.23   -3.50   -2.53   -2.52    0.53   -0.67    0.81
200408   -3.15   -0.66    1.23    0.62   -1.16    0.39    1.27    1.80    0.31   -1.44   -0.86    0.51    0.26    1.50    0.73    2.82    0.99    1.73   -1.53
200409    4.14    1.55    0.54    3.68    2.05    0.95    0.20    1.33    4.70    2.32    1.75    0.40    1.55   -1.06    3.22   -0.09    2.46    4.00    5.63
200410    1.88    2.32    0.70    1.41    2.06    1.28    0.95    1.90    1.06    1.58    2.59    2.92   -0.50    0.55    1.91    1.99    1.83    2.26   -0.51
200411    8.90    3.41    4.56    6.46    3.63    4.09    4.15    5.89    5.97    3.87    3.36    2.91    5.44    3.42    5.86    4.41    7.05    5.00    7.29
200412    4.94    3.64    4.08    2.00    3.68    3.55    4.52    2.86    1.74    3.87    3.47    3.55    3.55    4.74    4.02    3.57    2.31    2.43    0.82
200501   -6.89   -3.47   -1.72   -0.88   -4.08   -1.83   -1.81   -1.76   -0.09   -6.48   -1.45   -2.05   -1.59   -1.82   -1.79   -1.66   -1.84   -0.06   -0.12
200502   -0.15    1.02    0.87    7.71    0.64    1.56    0.67    5.59    6.53    1.26   -0.01    1.90    1.16    0.65    0.70    1.04    9.15    5.47    7.96
200503   -4.68   -1.53   -1.47   -1.75   -1.82   -1.33   -1.11   -2.49   -0.79   -2.03   -1.60   -0.88   -1.85   -1.37   -0.52   -1.98   -2.86   -0.51   -1.16
200504   -4.54   -1.66   -2.61   -2.71   -1.78   -2.27   -2.80   -1.90   -2.74   -2.05   -1.50   -1.38   -3.30   -2.53   -3.42   -0.85   -2.67   -2.92   -2.50
200505    6.41    4.63    3.04    2.98    5.16    3.37    2.44    3.25    3.59    6.41    3.86    3.47    3.26    1.57    4.47    4.58    2.25    3.91    3.16
200506    2.43   -0.91    0.86    3.20   -0.77   -0.36    0.56    1.59    4.86   -1.71    0.24   -1.23    0.67    0.24    1.30    2.08    1.22    4.11    5.86
200507    6.13    4.49    3.40    4.44    5.29    3.16    3.07    3.99    4.93    5.87    4.50    2.97    3.41    1.96    4.07    4.42    3.61    4.38    5.48
200508   -0.41   -1.34   -1.21    0.38   -0.78   -2.04   -1.26   -0.62    1.02   -0.29   -1.47   -2.42   -1.51   -1.83   -0.75   -0.57   -0.67   -0.96    2.95
200509   -0.08   -0.14    0.30    3.83   -0.29    0.19    0.08    2.62    3.75   -0.08   -0.59    0.15    0.24    0.81   -0.57    1.09    3.97    2.38    5.03
200510   -4.66   -0.16   -1.03   -5.46   -0.43    0.42   -1.90   -3.08   -5.66   -0.63   -0.14    0.37    0.49   -2.64   -1.24   -0.71   -5.11   -3.27   -7.84
200511    3.00    4.26    4.15    2.90    4.86    3.34    4.71    3.73    2.07    5.38    4.12    3.05    3.74    3.34    5.92    3.10    4.29    3.39    0.79
200512    1.37   -0.47    0.51    0.07   -0.12   -0.34    0.24    0.30    0.27   -0.03   -0.26   -1.17    0.77    2.09   -1.36    0.92   -0.26    0.00    0.53
200601    7.05    2.67    1.62    7.21    2.87    2.11    1.18    4.96    7.26    3.53    1.91    2.28    1.87    2.83   -0.25    2.56    7.13    5.28    9.17
200602    0.64   -0.03    1.09   -1.81   -0.55    1.22    1.03   -0.47   -1.99   -0.97    0.06    1.06    1.43    1.36    0.73    0.75   -1.53    0.58   -4.36
200603    3.48    2.05    1.09    2.28    1.98    1.97    0.92    0.94    2.96    1.46    2.73    2.19    1.68    0.51    1.28    0.65    1.20    2.03    3.86
200604    0.33   -0.44    2.20    2.40   -0.62    1.33    1.95    1.94    2.35   -1.27    0.30   -0.09    3.21    1.99    1.91    1.31    2.49    1.72    2.97
200605   -5.43   -3.02   -2.66   -3.09   -4.17   -1.66   -2.97   -2.24   -3.22   -5.25   -2.71   -0.77   -2.81   -3.11   -2.84   -1.48   -2.89   -2.58   -3.83
200606   -0.11   -0.43   -0.33    2.02   -0.50   -0.65   -0.22    0.61    2.92    0.27   -1.52   -0.30   -1.10   -0.02   -0.40    0.63    0.59    2.74    3.09
200607   -4.36   -2.03    0.40    1.68   -2.18   -0.09   -0.44    1.11    2.20   -4.29   -0.45   -1.68    1.29   -0.86   -0.01    1.50    0.67    2.75    1.62
200608    3.69    3.86    2.44   -0.11    4.40    3.23    2.22    1.22   -0.83    3.52    5.09    2.70    3.67    2.30    2.14    1.14    1.32   -0.09   -1.64
200609   -0.11    2.46    3.01    0.67    2.33    3.00    2.65    3.15   -0.28    2.72    2.03    2.74    3.22    2.55    2.76    3.73    2.49   -0.07   -0.50
200610    5.39    3.39    3.10    4.74    3.84    1.94    3.65    4.30    4.76    4.72    3.16    2.37    1.58    3.31    3.98    3.96    4.70    5.17    4.30
200611    3.01    1.77    1.42    3.92    2.26    1.55    0.74    1.40    5.65    2.61    1.98    0.69    2.27    0.86    0.62    2.03    0.68    5.68    5.63
200612    0.06    0.66    2.02    0.71   -0.11    2.05    2.43    1.38    0.35   -0.98    0.57    2.44    1.72    2.23    2.62    1.34    1.43    0.03    0.71
200701    3.96    2.12    1.80    1.04    2.55    1.82    1.56    1.65    0.73    2.99    2.21    1.16    2.37    1.83    1.30    1.60    1.72   -0.24    1.83
200702   -0.98   -1.99   -1.70   -0.87   -2.13   -1.76   -1.75   -0.57   -1.47   -1.79   -2.40   -1.66   -1.85   -0.91   -2.57   -1.32    0.40   -1.05   -1.92
200703   -0.58    0.93    0.64    2.68    1.04    0.57    0.42    1.37    3.42    1.36    0.79    0.68    0.48    0.34    0.51    1.55    1.15    3.18    3.68
200704    2.73    4.30    3.85    4.45    4.53    4.16    3.73    3.90    4.30    4.80    4.31    3.79    4.46    3.67    3.78    3.22    4.77    4.69    3.89
200705    2.18    3.42    2.96    5.31    3.60    2.64    3.11    3.67    6.03    3.66    3.55    3.00    2.34    3.41    2.80    3.55    3.81    4.64    7.55
200706   -1.01   -1.28   -1.95   -1.49   -1.65   -1.41   -1.54   -2.78   -0.86   -1.46   -1.80   -0.45   -2.21   -1.15   -1.94   -2.73   -2.84   -0.90   -0.83
200707   -5.90   -2.05   -4.10   -3.27   -1.74   -3.12   -3.78   -5.15   -2.62   -0.41   -2.87   -2.93   -3.29   -3.29   -4.38   -5.81   -4.48   -2.96   -2.19
200708   -0.20    1.97    2.39   -0.62    2.04    2.00    2.58    0.81   -0.67    2.69    1.46    1.80    2.18    2.29    2.93    2.12   -0.52   -0.40   -1.01
200709    5.17    4.53    1.85    4.89    5.38    2.29    1.49    3.03    5.37    6.11    4.73    2.04    2.50    2.03    0.83    2.14    3.97    4.49    6.49
200710    3.72    4.40    0.40    1.66    5.08    1.61    0.48    0.67    1.61    5.64    4.57    2.34    0.96    1.40   -0.66   -0.39    1.75    0.70    2.77
200711   -8.00   -4.84   -3.34   -5.22   -4.61   -3.37   -3.19   -5.61   -5.13   -6.22   -3.12   -5.54   -1.45   -1.67   -5.10   -5.84   -5.39   -3.96   -6.60
200712   -0.74   -0.94   -2.08    2.33   -0.60   -1.81   -2.15   -1.09    3.45   -1.11   -0.15   -1.98   -1.67   -1.95   -2.40   -2.36    0.16    1.90    5.46
200801   -5.97   -8.72   -3.38   -6.64   -9.23   -5.78   -3.10   -3.70   -7.63  -11.72   -7.03   -7.08   -4.69   -2.42   -3.97   -2.68   -4.67   -5.99   -9.68
200802   -1.71   -3.93   -4.39    0.38   -3.99   -3.04   -3.72   -6.04    2.46   -3.85   -4.12   -3.71   -2.50   -3.38   -4.16   -8.49   -3.67   -0.77    6.65
200803   -2.66   -0.01   -0.70   -1.04    0.79   -1.58   -0.56   -0.29   -1.71    1.26    0.40   -2.53   -0.82    0.11   -1.45   -0.98    0.34   -0.69   -2.95
200804    5.34    4.17    3.10    7.45    4.17    3.68    2.22    5.09    8.85    6.80    1.92    4.19    3.27   -0.15    5.40    5.59    4.63    7.88   10.04
200805    1.36    3.35   -0.15    3.69    3.62    2.27    0.19   -0.35    4.05    4.28    3.04    2.46    2.12    0.47   -0.17   -3.91    2.93    1.94    6.61
200806   -7.69   -8.78  -10.54   -4.64   -8.42   -9.18   -9.77  -11.92   -2.66  -10.20   -6.82   -9.98   -8.54   -8.88  -10.91  -15.46   -8.88   -5.26    0.35
200807   -0.30    0.58    0.36   -4.78   -0.59    1.75    3.34   -3.02   -7.79   -2.26    0.86    2.89    0.00    0.76    5.83   -4.78   -0.80   -7.41   -8.65
200808   -0.10    1.50    1.59    1.85    1.12    2.42    1.65    0.98    2.11    0.08    1.99    2.23    2.74    1.55    1.75    0.53    1.53    1.54    3.38
200809  -11.08  -10.27   -7.65   -8.64  -12.13   -7.47   -6.90   -7.44  -10.56  -17.70   -7.54   -6.79   -8.54   -9.71   -4.32   -8.41   -6.24  -10.33  -11.07
200810  -29.90  -15.94  -16.17  -18.27  -17.15  -14.65  -16.59  -15.46  -20.60  -17.16  -17.15  -13.78  -16.06  -18.38  -15.03  -15.41  -15.51  -20.04  -21.83
200811  -17.47   -7.84   -7.86   -5.31   -8.87   -7.69   -9.36   -4.02   -5.28  -12.54   -6.18   -6.10  -10.35   -9.67   -9.11   -2.91   -5.34   -3.61   -9.04
200812    0.22    1.74    2.05    1.67    2.21    2.11    1.24    2.06    1.25    2.38    2.09    0.98    4.09    1.33    1.17    1.98    2.14    0.36    3.41
200901   -6.30   -5.67   -9.40  -10.18   -5.36   -6.67  -13.72   -7.15   -8.47   -2.82   -7.08   -6.19   -7.48  -10.71  -16.12   -3.18  -12.07   -8.38   -8.67
200902  -12.51   -7.68  -11.10  -12.10   -5.78  -10.89  -12.70   -9.59  -13.22   -5.51   -5.97  -10.91  -10.86  -14.90  -10.83   -8.72  -10.79  -12.39  -15.22
200903   15.90    8.85    8.32    9.04   10.67    7.10    9.97    6.53    9.34    9.74   11.39    5.72    9.45    9.56   10.30    4.99    8.71    9.73    8.35
200904   13.41    8.22   10.61   12.22    9.17    8.72   12.70    8.35   12.85   11.06    7.72    6.53   12.33   15.06   10.76    6.03   11.51   11.40   16.43
200905    7.42    5.57    4.39    4.41    5.48    4.69    5.00    3.83    5.60    6.26    4.86    5.73    3.08    3.89    5.95    4.43    3.06    5.33    6.24
200906    1.91    1.66   -0.01   -1.39    2.02    0.80   -0.04   -0.45   -2.13    0.52    3.23    0.98    0.51   -0.22    0.11   -0.39   -0.54   -1.47   -3.66
200907   10.29    6.43    8.10    8.50    6.54    7.23    8.52    7.41    8.33    5.43    7.49    6.20    8.90    7.67    9.67    6.55    8.71    8.19    8.61
200908    8.21    2.73    3.30    1.72    3.09    1.86    4.05    2.55    1.86    3.26    2.96    2.02    1.61    4.33    3.69    3.21    1.56    0.87    3.85
200909    5.35    3.64    3.68    5.66    4.28    2.78    4.48    2.62    7.71    4.50    4.10    2.37    3.42    5.00    3.80    2.23    3.21    6.52   10.02
200910   -6.72   -2.11   -1.86   -1.61   -2.59   -1.70   -2.49   -0.87   -1.06   -3.34   -1.96   -1.14   -2.59   -1.98   -3.13    0.08   -2.29    0.33   -3.67
200911    5.29    5.58    6.07    4.80    4.96    5.53    7.07    6.14    3.80    3.42    6.24    6.83    3.48    6.60    7.67    6.21    6.03    3.96    3.47
200912    5.06    2.10    2.18    5.05    2.44    1.98    3.09    1.61    5.52    1.79    2.97    1.40    2.91    2.14    4.28   -0.27    4.48    4.25    8.22
201001   -2.95   -2.54   -3.82   -5.05   -3.31   -1.78   -4.16   -4.65   -4.30   -1.52   -4.73   -0.97   -3.06   -3.24   -5.30   -3.75   -5.97   -4.54   -3.79
201002    4.76    2.66    3.81    3.61    2.85    2.79    3.88    3.40    4.34    2.82    2.87    2.30    3.59    3.00    5.05    3.86    2.70    3.39    6.31
201003    8.64    5.87    5.87    6.41    6.69    4.83    6.41    5.52    6.25    6.36    6.96    4.22    5.81    5.92    7.05    4.80    6.61    5.76    7.25
201004    5.36   -0.10    2.54    3.33    0.34    0.39    2.60    2.37    4.09   -0.18    0.78   -1.02    2.61    2.41    2.84    2.37    2.38    4.17    3.94
201005   -8.58   -7.06   -7.93   -8.94   -7.58   -6.40   -8.53   -7.50  -10.00   -8.11   -7.15   -5.98   -7.03   -9.38   -7.44   -7.43   -7.60  -10.12   -9.76
201006   -8.08   -4.06   -5.86   -6.61   -4.65   -3.36   -7.04   -4.46   -8.90   -4.45   -4.82   -2.84   -4.17   -7.76   -6.13   -4.86   -3.87   -6.79  -12.95
201007    7.20    7.06    6.30    8.38    6.80    7.77    5.63    8.04    6.95    8.27    6.01    7.59    7.93    5.17    6.13    6.06   10.08    6.15    8.67
201008   -7.72   -5.55   -4.29   -3.01   -5.47   -5.76   -3.95   -3.00   -3.12   -2.80   -6.93   -5.72   -5.79   -3.40   -4.55   -3.14   -2.87   -1.99   -5.50
201009   11.80   11.64    8.15    8.42   12.22    9.61    7.66    9.21    7.18   12.26   12.19   10.47    8.90    8.11    7.16    8.58    9.83    7.01    7.54
201010    3.82    4.34    3.55    3.74    4.11    3.59    3.61    4.64    3.12    3.58    4.41    4.81    2.56    3.31    3.94    4.85    4.43    2.25    4.99
201011    2.23    0.73    0.48   -0.19    0.93   -0.06    1.25    0.02   -0.99    2.41    0.09    0.32   -0.39    0.04    2.57   -0.68    0.70   -1.63    0.37
201012   10.54    7.50    5.47    6.68    7.26    7.86    4.59    6.33    5.78    6.97    7.42    7.99    7.75    3.63    5.62    4.96    7.65    5.75    5.84
201101    2.36    2.12    2.22    1.40    2.21    2.29    1.86    2.60    0.49    2.59    2.00    1.94    2.59   -0.01    3.82    2.84    2.37   -1.29    4.21
201102    4.37    3.35    3.39    3.93    3.40    3.28    3.16    4.24    3.67    4.80    2.59    3.25    3.31    3.67    2.64    4.28    4.20    3.16    4.69
201103   -0.45    0.61   -0.13    2.49    0.23    0.05   -0.01    2.12    1.80    1.23   -0.36    1.40   -1.11    0.31   -0.35    0.98    3.20    2.17    1.08
201104    2.12    2.62    3.50    2.77    1.89    2.97    4.10    2.88    3.59    2.84    1.33    4.13    1.96    5.79    2.36    3.90    1.93    3.13    4.53
201105   -2.93   -1.26   -1.14   -0.62   -1.42   -1.79   -0.63   -0.99    0.00   -0.93   -1.72   -0.92   -2.56    0.84   -2.18   -0.72   -1.24    0.26   -0.54
201106   -3.79   -2.19   -1.27   -0.79   -2.52   -1.22   -1.72   -0.39   -1.11   -2.05   -2.81   -1.52   -0.94   -1.77   -1.66   -0.32   -0.46   -1.52   -0.29
201107   -5.38   -1.87   -1.83   -3.15   -3.55   -0.49   -2.22   -2.10   -3.27   -3.51   -3.59    0.70   -1.55   -2.35   -2.10   -1.43   -2.97   -4.08   -2.41
201108  -13.07   -6.31   -4.99   -6.28   -6.91   -5.48   -4.53   -5.58   -6.52   -7.82   -6.23   -5.42   -5.53   -5.84   -3.38   -5.31   -5.93   -7.36   -5.66
201109  -13.86   -7.54   -7.46   -6.67   -8.33   -7.42   -6.67   -7.33   -6.85   -7.85   -8.67   -6.42   -8.34   -7.29   -6.14   -8.03   -6.39   -7.00   -6.70
201110   12.29   11.98   11.13   10.88   12.70   11.65   10.05   11.13   11.50   10.79   14.12   10.96   12.29   11.10    9.17   12.00    9.98   13.32    9.66
201111   -3.13   -1.53    0.41    0.34   -1.46   -0.97    0.68    1.16   -0.70   -1.82   -1.21   -1.62   -0.37    1.63   -0.13    0.62    1.88   -0.62   -0.79
201112    0.32   -1.24    1.45    1.59   -2.74    0.80    2.07    1.50    1.20   -2.85   -2.66    0.91    0.70    1.69    2.40    1.02    2.15    0.23    2.21
201201   11.25    8.38    4.33    2.05    8.14    5.95    4.04    3.95    2.26    8.54    7.85    8.70    3.42    3.36    4.62    5.62    1.76    4.73   -0.26
201202    6.80    5.78    3.55    4.13    3.76    6.42    4.07    2.01    5.59    4.57    3.18    8.54    4.36    4.52    3.70    1.98    2.04    5.14    6.08
201203    6.26    4.32    3.06    1.35    3.50    3.82    3.42    2.42    1.27    4.83    2.54    5.39    2.25    4.09    2.85    3.13    1.46    1.41    1.13
201204   -2.91   -0.84   -0.80   -0.37   -0.88   -1.28   -0.06   -0.73   -0.60   -1.44   -0.46   -0.80   -1.78    0.36   -0.42   -1.24   -0.03   -1.12   -0.04
201205   -7.31   -6.92   -5.83   -5.63   -8.41   -6.04   -5.05   -5.93   -5.57  -10.06   -7.21   -4.98   -7.14   -5.59   -4.57   -6.09   -5.71   -6.31   -4.82
201206    6.14    3.24    3.79    4.57    4.27    1.39    4.67    4.70    4.48    3.41    4.87    1.95    0.80    4.02    5.24    4.69    4.70    3.76    5.21
201207   -1.72    0.10    1.45    0.58   -0.90    2.39    1.44    0.41   -0.19   -3.14    0.60    1.87    2.71    0.44    2.46   -0.66    1.69   -0.26   -0.06
201208    4.30    2.97    2.18    2.79    3.03    3.39    1.30    1.73    3.48    4.37    2.18    2.87    3.70    1.69    0.90    1.65    1.81    2.71    4.92
201209    3.20    2.90    2.45    2.88    2.79    2.63    3.35    1.62    2.79    3.69    2.20    3.10    2.35    4.06    2.62    0.43    3.00    2.85    2.70
201210   -2.00   -2.53   -2.01    0.16   -2.42   -3.14   -1.44    0.12   -0.59   -3.43   -1.76   -2.70   -3.40   -2.13   -0.74   -0.87    1.23   -1.55    1.17
201211    2.33    2.22    0.68   -1.55    2.39    1.43    1.06   -1.58   -1.11    2.38    2.39    1.92    1.14    1.36    0.76   -1.07   -2.16   -1.71   -0.03
201212    3.39    1.12    0.41    2.90    1.83   -0.90    1.00    2.05    3.57    3.75    0.58   -0.12   -1.37    1.28    0.72    2.13    1.96    3.68    3.38
201301    7.36    5.84    4.82    6.52    5.62    3.91    6.49    5.67    6.35    4.43    6.42    6.23    2.48    6.89    6.09    4.71    6.75    5.54    7.79
201302    0.08    1.23    1.55    1.03    0.61    1.48    2.01    1.11    1.20   -0.60    1.41    2.31    0.94    2.14    1.87    1.41    0.78    2.43   -0.93
201303    5.87    4.28    3.88    3.79    4.52    3.34    4.13    4.00    4.23    3.92    4.91    3.88    2.99    4.02    4.23    4.77    3.16    3.79    5.02
201304    3.48    1.19    1.74    1.54    0.54    1.79    0.85    3.20    1.43    0.03    0.87    2.32    1.44    0.40    1.31    4.53    1.71    1.98    0.45
201305    7.09    2.09    2.40    4.13    2.18    2.70    1.33    3.04    5.45    2.99    1.66    1.93    3.21    1.26    1.39    3.74    2.23    4.37    7.35
201306   -1.00   -0.76   -1.51   -1.39   -0.85   -1.87   -1.26   -0.64   -1.54   -1.69   -0.30   -0.60   -2.69   -1.26   -1.27   -0.20   -1.16   -1.51   -1.60
201307    8.83    5.83    5.23    5.48    6.95    4.62    5.44    5.80    4.78    7.45    6.61    4.11    5.03    6.80    4.73    4.94    6.78    4.84    4.72
