Month     Less0   Lo30  Med40   Hi30   Lo20   Qnt2   Qnt3   Qnt4   Hi20   Lo10   Dec2   Dec3   Dec4   Dec5   Dec6   Dec7   Dec8   Dec9   Hi10
200107   -4.57   -1.97   -1.69    0.56   -2.09   -1.09   -2.01   -1.47    1.86   -1.53   -2.98   -0.97   -1.20   -2.45   -1.65   -1.66   -1.26   -1.54    6.77
200108   -9.11   -7.01   -3.78   -5.35   -7.31   -4.21   -4.01   -3.29   -5.94   -7.52   -6.98   -4.44   -4.00   -3.51   -4.41   -2.11   -4.50   -5.51   -6.52
200109  -14.88   -8.62   -9.39   -9.29   -8.19  -10.43   -9.42   -9.60   -9.81   -7.42   -9.40  -12.10   -8.93   -9.46   -9.39  -10.59   -8.56   -9.92   -9.66
200110    5.28    3.55    1.23   -2.01    3.98    0.63    1.09    1.51   -4.33    3.72    4.39   -0.08    1.27   -0.42    2.34    1.77    1.23   -0.25   -9.78
200111    9.75    8.31    6.02    9.73    8.18    7.41    5.89    7.53   11.65    8.69    7.36    9.45    5.56    6.72    5.23    7.85    7.21    9.89   14.21
200112    9.38    0.95    3.44    2.76    0.56    3.13    4.01    3.28    3.73   -0.69    2.60    4.35    1.99    4.00    4.01    5.06    1.43    3.55    3.97
200201   -2.47   -1.01   -1.61   -0.63   -1.00   -1.78   -1.85    1.17   -1.66   -1.52   -0.17   -1.16   -2.37   -1.49   -2.14    1.49    0.83   -2.54   -0.44
200202   -5.23   -2.79   -0.09   -1.97   -3.09    0.28    0.77   -2.80   -3.81   -2.59   -3.88   -0.22    0.77    2.05   -0.29   -5.89    0.55   -1.97   -6.29
200203    3.09    3.79    5.47    6.32    3.38    5.86    5.53    7.04    6.11    2.30    5.10    7.09    4.66    6.41    4.80    7.47    6.60    5.38    7.14
200204   -1.05   -6.82   -0.95   -3.23   -7.45   -2.16   -0.11   -0.44   -5.49   -7.59   -7.23   -1.90   -2.40   -1.33    0.93   -0.60   -0.27   -6.29   -4.38
200205   -2.41   -1.54   -0.40   -0.95   -1.59   -0.51   -0.34   -1.04   -1.79   -2.49   -0.20   -1.16    0.15   -1.11    0.31   -2.15    0.10   -0.63   -3.37
200206  -12.64   -7.34   -6.07   -7.32   -7.63   -5.25   -6.72   -4.68   -9.95   -7.64   -7.62   -5.23   -5.28   -6.05   -7.26   -5.26   -4.08  -10.21   -9.59
200207   -7.19   -6.36  -10.04  -13.26   -5.96   -9.25  -10.11  -11.02  -13.53   -5.06   -7.76   -8.28  -10.10   -9.82  -10.54   -9.69  -12.84  -12.84  -15.40
200208    4.43    0.21    0.78    3.74    0.12    0.35    0.96    2.39    4.42    0.27   -0.18    0.66    0.07    0.99    0.92    2.16    2.72    4.66    3.73
200209   -2.78  -10.50   -9.92   -9.49  -10.39  -11.18   -9.25   -8.40   -9.77   -9.48  -12.28  -11.07  -11.28   -9.17   -9.38   -7.94   -9.05   -8.05  -14.60
200210    9.35    9.59    6.19    2.97   10.04    7.59    5.00    3.18    4.36   10.46    9.13    7.33    7.82    2.99    8.16    4.79    0.87    5.44    1.08
200211   12.37    5.38    6.70    8.00    5.61    5.75    6.91    5.68    8.83    5.13    6.67    4.17    7.20    6.44    7.67    4.99    6.70    8.61    9.52
200212   -7.68   -6.41   -4.54   -4.12   -7.06   -4.19   -4.41   -2.70   -5.28   -6.87   -7.49   -3.02   -5.23   -3.93   -5.18   -3.01   -2.26   -6.51   -1.40
200301    4.58   -2.66   -2.28   -4.62   -2.57   -2.68   -2.20   -2.46   -5.99   -2.73   -2.20   -3.10   -2.29   -3.07   -0.80   -2.45   -2.49   -5.88   -6.30
200302    0.76   -1.13   -3.15   -4.03   -0.95   -2.49   -3.60   -2.92   -4.56   -0.21   -2.55   -1.99   -2.94   -4.77   -1.76   -2.70   -3.24   -4.13   -5.86
200303    5.37    1.71    0.16   -0.26    2.32   -0.90    0.85    1.14   -1.96    3.34    0.05   -1.34   -0.50    1.20    0.33    0.35    2.27   -2.44   -0.51
200304   10.71    7.79    9.13    9.55    8.05    7.77    9.31    8.45   11.14    6.85   10.89    6.49    8.92   10.42    7.59    9.27    7.29   11.95    8.74
200305   11.16    5.35    7.38    8.51    4.66    7.92    8.01    7.61    8.54    3.13    8.16    9.00    6.97    7.24    9.22    7.03    8.46    8.55    8.49
200306    6.94    1.27    1.49    1.84    1.19    1.97    1.13    0.44    2.71    1.33    0.89    1.65    2.26    1.65    0.32    0.36    0.56    1.85    5.33
200307    5.06    2.58    2.32    1.27    2.32    3.56    1.39    1.53    1.75    1.04    4.83    3.45    3.75    1.31    1.49    2.40    0.82    1.71    1.84
200308    6.11    1.92    2.61    4.16    2.08    2.15    1.91    3.46    4.81    0.86    4.40    1.41    3.33    2.57    1.05    3.33    3.56    3.52    7.93
200309    0.89   -0.85   -1.90   -1.06   -0.85   -1.20   -1.64   -1.88   -1.10   -0.27   -1.91   -0.84   -1.77   -2.12   -1.01   -2.94   -1.02   -1.72    0.34
200310   11.03    5.25    7.55    7.04    4.73    7.27    7.90    6.82    6.59    3.47    7.07    6.96    7.76    8.29    7.38    6.01    7.47    5.23    9.67
200311    1.35    0.94    2.02    2.60    0.82    1.77    1.73    1.83    3.54    0.47    1.46    1.31    2.50    2.45    0.78    1.97    1.71    3.36    3.96
200312   -1.08    4.12    4.54    5.90    3.41    5.51    4.50    5.11    6.95    3.63    3.03    6.35    4.20    3.31    6.11    5.39    4.89    5.18   10.82
200401   11.37    1.70    2.42    3.42    1.83    1.78    2.48    2.69    3.58    1.33    2.72    1.30    2.54    2.83    2.02    1.98    3.25    4.68    1.32
200402   -4.43    1.16    2.18    1.51    0.80    2.23    2.40    0.96    2.49    1.55   -0.52    2.28    2.16    3.42    1.06    1.49    0.54    3.84   -0.39
200403   -1.09   -1.69   -0.40   -0.81   -1.78   -1.07   -0.88    0.34   -1.12   -1.44   -2.39   -1.42   -0.52   -1.53    0.00    1.40   -0.49   -1.64    0.04
200404   -5.47   -0.82   -3.22   -2.53   -0.36   -2.44   -3.28   -3.25   -2.39    1.04   -2.91   -2.23   -2.75   -2.74   -3.95   -4.01   -2.66   -2.69   -1.73
200405    3.91    1.37    0.83    1.05    1.64    1.04    0.45    0.35    1.36    0.97    2.92    0.53    1.84    0.18    0.79   -0.17    0.74    1.52    1.00
200406    4.57    1.32    2.48    3.21    1.21    2.30    1.82    2.50    4.11    0.85    1.89    1.66    3.30    1.13    2.68    2.74    2.32    3.44    5.58
200407  -15.91   -5.22   -2.14   -1.92   -5.29   -3.10   -3.06   -1.93   -1.75   -6.43   -3.18   -4.93   -1.49   -2.28   -4.03   -1.70   -2.24   -1.35   -2.46
200408   -0.85   -0.30    0.80    0.56   -0.68    1.18    0.69    0.60    0.30   -1.23    0.31    1.23    1.13    1.25   -0.02    0.27    1.04    0.91   -0.79
200409    2.93    0.84    2.56    3.03    0.75    1.68    3.61    2.15    2.98    0.74    0.78    1.17    2.13    3.70    3.49    1.44    3.12    2.69    3.50
200410   -4.46    1.85    0.99    1.75    1.66    1.40    2.11    0.25    2.47    1.59    1.79    2.61    0.36    2.55    1.55    0.08    0.47    2.27    2.88
200411    5.24    3.74    5.67    6.14    3.07    5.79    5.74    5.87    6.67    2.97    3.25    6.38    5.27    6.33    4.98    6.39    5.17    6.22    7.57
200412   10.63    4.04    2.56    3.70    3.87    3.58    1.99    3.69    3.74    4.19    3.30    4.71    2.56    1.18    3.06    3.72    3.65    3.63    3.96
200501   -1.44   -3.13   -1.96   -1.41   -3.40   -2.15   -1.24   -2.39   -1.31   -3.28   -3.61   -2.13   -2.18   -0.60   -2.06   -2.96   -1.60   -1.28   -1.35
200502   -0.86    0.79    4.05    3.28    0.65    3.69    3.28    1.85    4.02    0.48    0.93    1.32    5.85    3.64    2.80    1.85    1.85    3.77    4.53
200503   -4.72   -1.41   -2.75   -0.26   -1.29   -3.21   -1.54   -1.31    0.07   -1.42   -1.07   -1.84   -4.40   -2.05   -0.88   -1.60   -0.90    0.49   -0.78
200504   -5.79   -1.65   -3.27   -2.90   -1.59   -2.64   -4.04   -1.95   -3.09   -0.94   -2.75   -1.86   -3.34   -4.61   -3.31   -1.53   -2.52   -2.46   -4.41
200505    4.02    4.13    3.33    3.62    4.34    3.46    3.60    2.67    3.87    4.47    4.09    3.36    3.55    2.86    4.55    2.32    3.14    3.60    4.44
200506    2.43   -0.76    2.24    2.93   -1.06    1.23    2.43    2.57    2.97   -1.28   -0.66    0.37    2.00    2.42    2.44    2.37    2.83    2.58    3.83
200507    8.24    4.79    3.02    4.46    4.95    2.88    3.86    3.75    5.12    4.13    6.04    4.28    1.63    5.01    3.04    3.95    3.55    4.96    5.44
200508   -1.59   -1.67   -0.21   -0.13   -1.74   -0.74   -0.22   -0.88    0.75   -2.10   -1.25   -1.46   -0.09    0.21   -0.54   -0.41   -1.37    2.15   -2.18
200509    4.09   -0.18    1.60    1.90   -0.37    1.30    1.08    1.51    2.38    0.30   -1.24    0.42    2.08    1.64    0.67    1.79    1.21    3.26    0.46
200510   -8.53   -0.54   -2.70   -2.79   -0.67   -2.49   -1.43   -1.19   -4.37   -0.35   -1.09   -0.12   -4.56   -3.72    0.30   -1.86   -0.48   -4.43   -4.25
200511    8.14    4.34    3.93    2.41    4.24    4.17    4.07    4.11    1.16    3.34    5.42    4.66    3.73    3.80    4.26    4.01    4.22    0.90    1.75
200512    0.00   -0.63    0.91    0.33   -0.75    0.46    0.96    0.37    0.38   -0.37   -1.25   -0.22    1.09    0.37    1.38    0.46    0.28    0.11    0.96
200601    5.91    1.84    4.64    4.94    2.30    2.77    3.85    4.17    6.62    1.84    2.90    0.38    5.01    5.88    2.41    5.65    2.59    7.12    5.52
200602   -3.31    0.27    0.27   -1.02   -0.10    0.44    0.43    0.89   -1.96   -0.08   -0.14    1.49   -0.50   -1.54    1.87    1.38    0.35   -2.75   -0.22
200603    3.72    1.81    1.99    1.31    1.47    2.09    2.33    1.59    1.75    1.71    1.15    2.89    1.36    3.53    1.48    2.41    0.68    1.63    2.02
200604    0.10   -0.34    2.14    3.26   -0.71    1.76    2.17    2.30    3.01   -0.72   -0.69    0.79    2.66    1.84    2.42    1.14    3.60    3.75    1.46
200605   -3.83   -3.50   -2.90   -1.64   -3.53   -3.17   -3.05   -2.13   -1.55   -3.19   -3.97   -3.39   -2.96   -3.47   -2.75   -2.46   -1.76   -2.08   -0.32
200606    2.52   -0.38    0.05    1.58    0.04   -0.87    0.07    0.58    2.09   -0.04    0.14   -1.69   -0.12    0.80   -0.47    0.29    0.88    2.57    0.97
200607   -4.50   -1.59    0.88    0.88   -2.13    0.75    0.48    1.06    0.18   -2.55   -1.65   -0.08    1.76   -0.38    1.72    0.64    1.63    0.44   -0.35
200608    1.71    3.45    1.76    1.01    3.72    2.15    2.85    0.48    1.18    3.68    3.77    2.75    1.44    3.31    2.19    0.23    0.82    0.66    2.29
200609    2.57    2.56    2.10    1.74    2.79    1.86    2.77    0.96    2.92    3.06    2.47    1.93    1.76    2.97    2.48    1.30    0.51    3.02    2.70
200610    8.13    3.35    3.27    4.93    3.39    3.78    2.80    3.61    5.24    4.04    2.62    3.25    4.43    2.71    2.93    2.88    4.60    5.40    4.91
200611    3.02    1.54    2.75    2.10    1.34    2.86    1.97    2.93    1.46    2.07    0.46    2.09    3.79    1.67    2.42    3.03    2.78    1.50    1.39
200612    4.01    0.35    1.73    2.66   -0.26    1.68    1.87    2.17    2.90   -0.65    0.20    2.03    1.26    2.49    1.00    2.00    2.39    3.22    2.24
200701    5.69    2.27    1.12    2.04    2.42    1.41    0.91    1.57    2.74    2.88    1.86    1.88    0.85    1.99   -0.63    1.82    1.26    2.30    3.69
200702   -1.18   -1.87   -1.46   -1.27   -2.01   -0.89   -2.84   -0.62   -1.51   -2.58   -1.32   -1.48   -0.18   -3.81   -1.40   -0.33   -0.99   -0.95   -2.69
200703    0.03    0.66    1.35    1.88    0.49    1.40    0.89    1.82    1.83    1.33   -0.52    1.12    1.76    1.34    0.24    1.75    1.92    1.86    1.77
200704    5.87    4.68    3.65    3.27    5.05    3.85    3.73    3.31    2.99    4.90    5.24    3.69    4.04    3.91    3.46    3.10    3.58    2.62    3.78
200705    3.86    3.07    4.05    3.90    2.90    3.99    3.65    3.68    4.69    3.29    2.42    3.53    4.56    3.90    3.29    4.18    3.05    5.74    2.48
200706   -3.60   -1.16   -1.87   -2.24   -1.45   -0.38   -3.08   -1.83   -2.07   -1.88   -0.93   -0.39   -0.37   -3.33   -2.71   -1.36   -2.44   -3.49    1.02
200707   -5.96   -1.84   -4.48   -5.04   -1.62   -2.56   -4.80   -6.11   -4.51   -0.90   -2.41   -2.32   -2.92   -6.54   -3.38   -6.34   -5.94   -3.76   -5.51
200708   -0.92    1.64    2.29   -0.55    1.38    2.25    2.51    0.69   -0.95    2.04    0.66    2.20    2.33    2.57    2.46    1.46    0.12   -0.23   -1.92
200709    3.51    4.42    2.58    2.81    4.71    3.54    2.28    2.37    3.16    4.95    4.44    3.79    3.15    1.57    2.84    2.53    2.24    2.36    4.25
200710   -0.27    3.02    0.96    1.66    3.76    2.18   -0.22    2.34    0.31    5.37    1.91    1.39    3.41    0.10   -0.47    0.23    3.93    0.78   -0.33
200711   -6.44   -3.68   -5.31   -4.99   -3.82   -3.54   -6.48   -3.89   -5.82   -5.02   -2.41   -3.36   -3.82   -7.82   -5.42   -4.24   -3.64   -5.12   -6.79
200712   -3.30   -0.39   -1.46    0.38   -0.76   -0.40   -1.03   -0.47    0.06   -0.42   -1.15    0.46   -1.73   -2.05   -0.26   -2.41    0.88   -0.57    0.94
200801   -7.43   -7.32   -4.58   -4.67   -7.94   -5.74   -4.41   -3.17   -5.71   -9.56   -6.07   -5.93   -5.43   -3.30   -5.25   -3.32   -3.06   -5.58   -5.87
200802   -3.66   -2.49   -3.77   -2.95   -2.31   -2.91   -3.56   -4.23   -3.03   -4.94    0.61   -2.89   -2.93   -3.78   -3.40   -6.30   -2.84   -0.82   -6.06
200803   -2.33    0.39   -2.45   -0.32    0.27    0.62   -3.36   -2.97    0.23    0.22    0.32    0.66    0.56   -4.16   -2.75   -5.79   -1.16   -1.20    2.31
200804    4.07    4.03    5.06    5.52    4.67    2.97    5.77    5.39    5.86    4.33    5.03    2.62    3.52    5.69    5.83    6.02    5.00    5.93    5.75
200805    4.79    2.44    0.50    3.15    3.46    0.63   -0.35    2.04    3.70    3.16    3.79    0.14    1.37   -0.83    0.02    1.62    2.29    4.19    3.01
200806  -10.36   -7.34   -9.54   -9.02   -6.99   -8.08  -10.58   -9.58   -8.60   -8.00   -5.94   -8.16   -7.95  -10.89  -10.35   -9.44   -9.66   -6.22  -11.98
200807    3.46   -0.61   -2.35    4.10   -0.19   -1.20   -2.66    0.39    2.81   -0.68    0.41   -1.69   -0.50   -0.98   -4.95   -4.09    4.90    3.30    1.45
200808    5.56    1.66    1.20    1.68    1.57    1.58    1.18    0.79    3.89    1.73    1.38    1.88    1.16    1.39    0.88    1.29    0.33    4.68    1.64
200809  -10.02   -9.69   -9.48   -5.02  -10.79   -8.18   -7.27   -7.26  -10.28  -10.55  -11.09   -6.85  -10.08   -8.04   -6.18  -13.21   -1.71  -10.27  -10.28
200810  -23.11  -15.43  -17.34  -22.15  -16.89  -15.24  -16.65  -19.49  -20.08  -16.20  -17.75  -11.86  -20.30  -14.36  -19.85  -14.80  -23.34  -17.36  -28.13
200811   -9.94   -6.57   -7.15  -13.83   -8.79   -4.04   -7.70  -10.54  -10.32  -10.15   -7.07   -1.53   -8.20   -5.77  -10.60   -4.57  -15.92   -9.14  -14.32
200812    4.28    2.38    1.17    0.91    2.66    1.68    1.35   -0.56    4.74    1.48    4.10    1.78    1.51    2.03    0.29    0.39   -1.55    3.86    7.91
200901   -3.40   -4.71  -10.57  -15.88   -3.80   -8.67   -9.89  -13.53  -13.67   -3.78   -3.82   -6.67  -12.25   -9.95   -9.80   -9.88  -17.33  -12.84  -16.56
200902   -8.43   -7.40  -12.58  -15.50   -7.02  -10.02  -12.91  -13.37  -14.32   -5.09   -9.30   -8.23  -13.43  -13.15  -12.53  -10.77  -16.31  -14.61  -13.29
200903   11.98    8.14    9.49   11.07    9.61    6.43   11.15    8.89    9.42    9.64    9.57    4.98    9.37   11.65   10.37    6.13   12.22    8.41   12.96
200904   16.43    7.78   11.81   16.62    8.82    8.26   12.18   11.90   17.86    9.96    7.47    5.45   13.83    9.82   15.94    8.49   15.79   12.86   36.69
200905    3.63    4.18    6.08    5.69    4.69    4.87    5.99    5.83    1.68    4.25    5.22    2.99    8.31    8.02    2.93    3.41    8.39    2.02    0.65
200906    2.17    1.68   -1.63    0.53    1.94   -0.63   -0.76   -0.94    2.64    3.22    0.42    1.04   -3.54   -0.42   -1.29   -1.07   -0.81    2.87    1.91
200907    6.96    6.79    8.69    9.72    6.25    8.79    8.07   10.35    9.81    5.56    7.19    9.09    8.47    8.26    7.67   10.96    9.62    9.56   10.69
200908    7.18    1.88    3.81    8.94    1.43    3.89    2.78    5.38   13.05    1.24    1.69    3.74    4.05    2.17    4.07    6.52    4.01   12.92   13.48
200909    0.82    3.73    4.21    5.81    3.83    3.72    4.43    4.88    5.37    3.99    3.63    3.32    4.17    4.94    3.36    3.67    6.38    4.33    8.84
200910   -4.47   -0.88   -3.11   -7.21   -0.63   -1.96   -3.26   -4.82   -8.63   -0.80   -0.40   -1.90   -2.04   -4.02   -1.67   -4.36   -5.38   -8.04  -10.51
200911    7.36    6.48    4.59    4.44    6.65    5.20    4.20    5.01    4.76    6.93    6.26    5.78    4.55    5.03    2.49    5.79    4.02    4.63    5.21
200912    6.47    2.21    3.31    4.29    1.84    3.28    3.53    4.46    3.23    2.55    0.83    3.72    2.79    3.21    4.18    3.53    5.66    1.30    9.54
201001   -3.18   -3.96   -2.52   -3.43   -3.73   -4.04   -1.77   -4.40   -2.00   -3.53   -4.03   -4.86   -3.12   -0.96   -3.44   -3.74   -5.23   -1.62   -3.13
201002    3.44    3.16    3.27    5.25    2.77    3.86    2.77    4.63    6.40    2.80    2.72    4.74    2.88    2.48    3.37    5.31    3.75    5.68    8.60
201003    8.64    5.49    6.74    8.04    5.60    6.00    6.34    7.18    8.83    5.78    5.35    5.02    7.10    6.22    6.58    7.33    6.99    7.72   12.11
201004    4.81    1.08    2.60    3.88    0.94    2.46    2.51    2.36    4.30    1.32    0.40    1.61    3.41    1.70    4.19    1.62    3.31    2.86    8.37
201005   -6.96   -7.42   -8.19   -8.68   -7.28   -7.80   -8.31   -7.89  -10.03   -7.40   -7.10   -7.98   -7.62   -8.40   -8.13   -8.74   -6.81  -10.44   -8.93
201006   -7.66   -4.78   -5.47   -8.96   -4.15   -7.09   -4.07   -6.75  -11.12   -3.77   -4.71   -7.30   -6.86   -2.91   -6.39   -7.32   -6.07  -10.04  -13.97
201007    9.08    6.81    7.33    6.55    7.14    5.67    8.19    7.03    6.80    7.27    6.98    5.79    5.46    7.86    8.44    7.65    6.19    8.08    5.52
201008   -6.98   -4.28   -4.61   -6.28   -4.09   -5.01   -4.94   -3.92   -7.61   -4.21   -3.94   -4.86   -5.24   -5.15   -4.78   -3.58   -4.39   -5.33   -9.93
201009   11.06   10.26    9.34    7.53   10.71    9.38    8.92    8.28    7.91   11.21   10.07    8.86   10.22    9.29    8.65    9.22    7.01    7.90    7.92
201010    4.65    4.73    3.63    1.38    4.72    4.52    4.06    1.85    1.73    5.75    3.38    4.75    4.16    4.54    3.69    2.55    0.89    3.66   -0.32
201011    2.41    0.71    0.81   -0.36    0.15    2.48    0.24    0.27   -0.80    0.35   -0.12    2.49    2.46    1.01   -0.35    0.26    0.27   -0.15   -1.53
201012    6.93    5.07    7.94    9.78    4.90    6.33    7.83    8.06   11.41    5.30    4.37    5.57    7.55    6.74    8.66    8.44    7.53    8.38   14.80
201101   -0.13    1.78    2.39    2.48    1.24    3.21    2.39    2.30    2.31    1.25    1.22    3.44    2.84    1.12    3.35    2.00    2.72    1.96    2.68
201102    5.13    2.70    4.22    4.90    2.54    3.79    4.50    4.35    4.25    2.62    2.42    3.17    4.78    3.04    5.57    3.30    5.83    5.29    3.16
201103    2.58    0.25    1.60   -0.96    0.53    0.25    1.70    0.47   -0.95    0.85    0.08   -0.55    1.51    1.55    1.80    1.52   -0.96    0.54   -2.54
201104    4.83    3.81    2.40    1.43    3.73    3.61    2.01    2.14    1.29    2.95    4.81    4.05    2.93    3.92    0.66    2.51    1.62    1.95    0.57
201105    1.24   -0.58   -1.57   -2.89   -0.22   -2.03   -1.75   -1.63   -2.52    0.01   -0.53   -1.65   -2.62   -1.51   -1.92   -0.38   -3.39   -1.39   -3.78
201106   -2.76   -1.49   -1.82   -2.02   -1.21   -2.37   -1.88   -1.77   -1.58   -0.93   -1.59   -2.32   -2.45   -2.15   -1.69   -1.17   -2.64   -0.40   -2.92
201107   -3.90   -1.04   -3.08   -3.83   -0.92   -2.32   -2.49   -3.36   -4.43    1.38   -3.71   -1.36   -3.72   -2.55   -2.43   -3.86   -3.03   -3.13   -6.19
201108   -9.06   -4.53   -7.29   -7.05   -4.67   -4.81   -8.51   -5.44   -8.41   -4.53   -4.84   -4.14   -5.82   -8.73   -8.27   -5.75   -5.23   -7.42   -9.79
201109   -6.64   -6.71   -8.02   -8.68   -6.71   -6.72   -8.64   -7.04  -10.46   -5.43   -8.35   -6.70   -6.75   -6.83  -10.72   -8.04   -6.40  -10.31  -10.68
201110   10.06   10.51   12.78   11.11   10.12   12.02   13.30   10.28   12.43    9.37   11.11   11.61   12.64   11.54   15.42   11.52    9.50   13.09   11.47
201111   -1.61   -0.22    0.76   -1.67   -0.52    0.56    0.75    0.58   -3.12   -0.91    0.00    0.62    0.47    1.95   -0.65    1.21    0.16   -2.29   -4.32
201112   -1.82   -0.26    1.92    1.47   -0.75    0.73    2.25    2.84    0.66   -0.91   -0.54    1.09    0.19    2.14    2.38    3.44    2.45    0.90    0.31
201201    7.95    6.16    3.90    3.96    7.21    3.70    3.77    2.17    6.31    8.31    5.81    3.32    4.27    3.42    4.20    3.75    1.13    5.80    7.06
201202    5.16    4.48    3.72    5.08    5.05    3.35    3.56    4.37    5.29    6.76    2.81    2.86    4.07    2.75    4.52    3.71    4.82    4.19    6.90
201203    4.20    3.88    1.60    3.53    4.01    2.42    1.11    2.72    4.88    4.98    2.68    3.52    0.80    1.06    1.17    4.05    1.83    4.05    6.10
201204    0.43   -0.61   -0.80   -1.19   -0.30   -1.08   -0.94    0.13   -2.73   -0.15   -0.51   -1.48   -0.47   -0.58   -1.35   -0.87    0.82   -1.78   -4.11
201205   -8.67   -5.92   -6.18   -6.40   -6.38   -5.31   -6.54   -4.25   -8.43   -6.29   -6.51   -4.56   -6.45   -6.39   -6.72   -4.86   -3.84   -9.30   -7.15
201206    2.42    3.19    4.33    5.03    2.75    3.70    5.20    4.33    5.62    2.91    2.53    4.46    2.52    5.54    4.79    4.32    4.34    5.48    5.82
201207    0.12    1.05    1.04   -0.39    0.95    0.82    1.43    0.64   -0.59    0.43    1.50    1.51    0.11    1.20    1.72    1.30   -0.08    0.36   -1.57
201208    1.60    2.72    1.92    3.58    2.79    2.91    1.64    0.93    5.03    2.88    2.70    2.40    3.43    2.21    0.94    0.58    1.33    3.05    7.11
201209    3.15    1.81    3.31    4.19    1.78    2.67    3.55    2.96    4.66    2.21    1.31    1.94    3.43    3.03    4.18    2.55    3.42    4.10    5.23
201210   -2.49   -2.92   -1.49    1.71   -3.32   -0.87   -1.73   -1.32    3.04   -4.57   -1.99   -1.14   -0.61   -1.28   -2.28   -2.09   -0.47    1.85    4.23
201211    1.77    1.53    0.07   -0.68    1.56    0.76    0.47   -0.48   -1.15    1.57    1.55    1.40    0.12    0.59    0.33   -1.04    0.12   -0.67   -1.61
201212    0.47   -0.01    1.36    4.62   -0.28    0.78    1.61    2.41    5.71   -1.47    0.97    1.11    0.43    1.97    1.16    2.03    2.81    3.78    7.61
201301    7.56    4.73    5.73    7.30    4.29    5.65    6.71    5.77    7.52    2.43    6.18    6.63    4.62    6.86    6.54    4.66    6.93    7.61    7.43
201302   -1.09    1.18    1.50    1.46    1.21    0.70    1.86    2.28    0.93    0.77    1.65    1.06    0.32    1.25    2.62    2.20    2.36    1.93   -0.02
201303    8.90    3.79    4.17    4.13    3.89    3.57    3.95    4.82    4.02    3.80    3.98    3.35    3.79    3.53    4.46    5.32    4.31    3.20    4.81
201304    3.30    1.68    1.33    1.78    1.81    0.78    1.66    1.42    2.16    1.13    2.47    1.11    0.43    2.06    1.17    1.67    1.16    2.11    2.20
201305    3.36    2.29    2.29    5.25    2.16    3.61    1.73    2.27    6.19    1.59    2.70    2.86    4.41    2.05    1.33    0.95    3.65    3.42    8.80
201306   -0.90   -1.90   -0.09   -1.70   -2.05   -0.91   -0.13   -0.40   -1.85   -2.77   -1.37   -1.28   -0.52   -0.26    0.03    0.63   -1.44   -0.90   -2.71
201307    5.06    5.63    5.12    6.59    5.55    5.78    4.92    5.48    6.71    6.26    4.99    5.85    5.69    4.92    4.91    4.94    6.37    5.75    7.76
